time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20170111T090722,158.8,174,160960,158.9,4312,331566
20170111T090722,158.7,16108,160786,158.9,4312,331566
20170111T090722,158.7,16108,160786,158.8,850,332416
20170111T090722,158.7,15508,160186,158.8,850,332416
20170111T090722,158.7,15508,160186,158.8,1500,333066
20170111T090722,158.7,15201,159879,158.8,1500,333066
20170111T090722,158.7,15201,159879,158.8,850,333316
20170111T090722,158.7,15201,159879,158.9,4912,332466
20170111T090722,158.7,15508,160186,158.9,4912,332466
20170111T090722,158.7,15508,160186,158.9,4312,331866
20170111T090722,158.7,15508,160186,158.9,4143,331697
20170111T090722,158.7,16108,160786,158.9,4143,331697
20170111T090722,158.7,16108,160786,158.9,4156,331710
20170111T090725,158.7,16108,160786,158.9,5156,332710
20170111T090726,158.7,16439,161117,158.9,5156,332710
20170111T090728,158.7,15822,160500,158.9,5156,332710
20170111T090728,158.7,13439,158117,158.9,5156,332710
20170111T090728,158.7,12939,157617,158.9,5156,332710
20170111T090728,158.7,12339,157017,158.9,5156,332710
20170111T090728,158.7,12339,157017,158.9,6052,333606
20170111T090729,158.7,13339,158017,158.9,6052,333606
20170111T090729,158.7,13339,158017,158.8,600,334206
20170111T090729,158.7,13032,157710,158.8,600,334806
20170111T090729,158.7,13032,157710,158.8,1373,334683
20170111T090731,158.7,13032,157710,158.8,773,334083
20170111T090731,158.7,13032,157710,158.8,609,333919
20170111T090731,158.7,13032,157710,158.9,5756,333310
20170111T090731,158.7,13032,157710,158.9,5156,332710
20170111T090731,158.7,13339,158017,158.9,5156,332710
20170111T090731,158.7,13939,158617,158.9,5156,332710
20170111T090731,158.7,13939,158617,158.9,5325,332880
20170111T090732,158.7,14600,159278,158.9,5325,332880
20170111T090732,158.7,15150,159828,158.9,5325,332880
20170111T090734,158.7,15150,159828,158.9,5156,332711
20170111T090738,158.7,14489,159167,158.9,5156,331811
20170111T090738,158.7,15150,159828,158.9,5156,331811
20170111T090738,158.7,15150,159828,158.9,4156,329020
20170111T090745,158.7,16050,160728,158.9,4156,329020
20170111T090748,158.7,15719,161397,158.9,4156,330020
20170111T090759,158.7,15777,161397,158.9,4156,330020
20170111T090807,158.7,13957,159577,158.9,4156,331637
20170111T090807,158.7,13357,158977,158.9,4156,331637
20170111T090807,158.7,13357,158977,158.9,4673,332154
20170111T090807,158.7,13357,158977,158.9,5273,332754
20170111T090811,158.7,13357,158977,158.9,7273,334754
20170111T090815,158.7,13357,158977,158.8,169,334923
20170111T090815,158.7,13357,158977,158.8,869,335623
20170111T090815,158.7,13050,158670,158.8,869,336523
20170111T090815,158.7,12500,158120,158.8,869,336523
20170111T090815,158.7,12500,158120,158.8,1126,337780
20170111T090815,158.7,12500,158120,158.8,426,337080
20170111T090815,158.7,12500,158120,158.8,1036,337690
20170111T090817,158.7,12500,158120,158.8,867,337520
20170111T090817,158.7,12500,158120,158.8,610,337263
20170111T090817,158.7,12500,158120,158.8,536,337189
20170111T090819,158.7,11500,157120,158.8,536,336980
20170111T090819,158.7,9500,155120,158.8,536,336980
20170111T090819,158.7,6509,152129,158.8,536,336980
20170111T090819,158.7,6234,151854,158.8,536,336980
20170111T090819,158.7,5177,150797,158.8,536,336980
20170111T090819,158.7,4677,150297,158.8,536,336980
20170111T090819,158.7,5177,150797,158.8,536,336980
20170111T090819,158.7,4177,149797,158.8,536,336980
20170111T090819,158.7,2177,147797,158.8,536,336980
20170111T090819,158.7,2119,147739,158.8,536,336980
20170111T090819,158.7,1458,147078,158.8,536,336980
20170111T090819,158.7,664,146284,158.8,536,336980
20170111T090819,158.7,558,146178,158.8,536,336980
20170111T090819,158.7,500,146120,158.8,536,336980
20170111T090819,158.6,3329,145620,158.8,536,336980
20170111T090819,158.7,500,146120,158.8,536,336980
20170111T090819,158.6,3329,145620,158.8,536,336980
20170111T090819,158.6,2817,145108,158.8,536,336980
20170111T090819,158.6,2517,144808,158.8,536,336980
20170111T090819,158.6,2517,144508,158.8,1053,337804
20170111T090819,158.6,2517,144508,158.7,635,338439
20170111T090819,158.6,1917,143908,158.7,635,338439
20170111T090819,158.6,1610,143601,158.7,635,339039
20170111T090819,158.6,1518,143816,158.7,635,339039
20170111T090819,158.6,1481,143779,158.7,635,339039
20170111T090819,158.6,1468,143466,158.7,635,339039
20170111T090819,158.6,1368,143366,158.7,635,339039
20170111T090819,158.6,1332,143330,158.7,635,339039
20170111T090819,158.6,1000,142998,158.7,635,339039
20170111T090819,158.6,881,142879,158.7,635,339039
20170111T090819,158.5,1638,141998,158.7,635,338953
20170111T090819,158.5,1095,140855,158.7,635,338410
20170111T090819,158.5,495,140255,158.7,635,338410
20170111T090819,158.5,495,143772,158.7,866,338205
20170111T090819,158.5,188,143465,158.7,866,338205
20170111T090819,158.5,188,143772,158.7,1404,338200
20170111T090819,158.5,188,142929,158.7,1711,337596
20170111T090819,158.5,188,142929,158.7,2361,338246
20170111T090819,158.5,150,142891,158.7,2361,337703
20170111T090819,158.4,847,142741,158.7,2361,337703
20170111T090819,158.4,847,141541,158.6,600,338303
20170111T090819,158.4,847,141541,158.6,1138,338603
20170111T090819,158.4,540,141234,158.6,1138,338603
20170111T090819,158.4,540,141841,158.6,538,337519
20170111T090820,158.4,540,142441,158.6,798,338296
20170111T090820,158.4,540,136920,158.6,1315,338814
20170111T090820,158.4,540,136920,158.6,1915,339414
20170111T090820,158.4,540,135477,158.6,2415,339914
20170111T090820,158.4,540,135777,158.6,2722,339914
20170111T090820,158.3,3413,134337,158.6,2722,339914
20170111T090820,158.3,3413,138467,158.6,2953,340475
20170111T090821,158.3,3413,144563,158.5,500,334987
20170111T090821,158.3,3413,144563,158.6,2953,334787
20170111T090821,158.3,3413,144563,158.5,538,334787
20170111T090821,158.3,3413,144563,158.6,2953,334787
20170111T090821,158.3,3413,144563,158.5,231,334787
20170111T090821,158.3,3413,144563,158.5,769,334787
20170111T090821,158.3,3413,144563,158.5,538,334556
20170111T090821,158.3,3413,144563,158.6,2722,334556
20170111T090822,158.3,3413,145083,158.5,238,339810
20170111T090822,158.3,2813,144483,158.5,238,339810
20170111T090822,158.3,2813,144483,158.5,776,339810
20170111T090826,158.3,2813,144700,158.5,1655,337646
20170111T090826,158.3,2506,144393,158.5,1655,337646
20170111T090829,158.3,6056,148250,158.5,1655,337646
20170111T090829,158.3,6056,147697,158.5,1117,337108
20170111T090830,158.3,6056,147697,158.4,500,337608
20170111T090830,158.3,6056,147697,158.4,5,337113
20170111T090830,158.3,6056,147697,158.4,867,336997
20170111T090830,158.3,6056,147697,158.4,1086,337216
20170111T090830,158.3,6056,147997,158.4,1324,337216
20170111T090830,158.3,6056,147997,158.4,462,336354
20170111T090849,158.3,6056,149023,158.4,457,335938
20170111T090849,158.3,6056,149023,158.4,238,335719
20170111T090849,158.3,6056,149023,158.4,182,335663
20170111T090849,158.3,6056,149023,158.5,1907,335481
20170111T090849,158.3,6056,149023,158.5,1600,335174
20170111T090849,158.3,6056,149840,158.5,1000,333674
20170111T090849,158.3,6056,149840,158.5,1600,334574
20170111T090849,158.3,6006,149790,158.5,1600,334574
20170111T090849,158.3,5906,149690,158.5,1600,334574
20170111T090849,158.3,5848,149632,158.5,1600,334574
20170111T090849,158.3,3550,146434,158.5,1600,334574
20170111T090849,158.3,3424,146308,158.5,1600,334574
20170111T090849,158.3,3424,145791,158.5,2117,335091
20170111T090849,158.3,3424,145791,158.5,2424,335998
20170111T090849,158.3,3424,145791,158.5,2962,336536
20170111T090849,158.3,3424,145791,158.5,3662,337236
20170111T090850,158.3,3424,146691,158.4,250,337486
20170111T090850,158.3,3424,146691,158.4,800,338036
20170111T090850,158.3,3424,146691,158.4,250,337486
20170111T090858,158.3,4454,148021,158.4,250,337487
20170111T090907,158.3,4454,148021,158.5,4562,338137
20170111T090907,158.3,4454,148021,158.5,4296,337871
20170111T090907,158.3,4454,148543,158.5,3779,337354
20170111T090907,158.3,4454,148543,158.5,3241,335916
20170111T090907,158.3,4454,148543,158.5,3255,335917
20170111T090917,158.3,4554,148643,158.5,3255,336215
20170111T090918,158.3,5041,149130,158.5,3255,336215
20170111T090918,158.3,5041,149130,158.5,2948,335908
20170111T090920,158.3,5041,149478,158.5,2048,335006
20170111T090922,158.3,5041,149478,158.5,1988,334946
20170111T090922,158.3,5041,149478,158.4,256,335202
20170111T090922,158.3,5041,149478,158.4,972,335918
20170111T090926,158.3,4569,149006,158.4,972,337347
20170111T090928,158.3,4593,148508,158.4,972,336799
20170111T090928,158.3,5093,149008,158.4,972,336799
20170111T090928,158.3,4593,148508,158.4,972,336799
20170111T090930,158.3,4870,148785,158.4,972,337299
20170111T090933,158.3,4870,147785,158.4,716,337043
20170111T090933,158.3,4870,147785,158.5,2817,336327
20170111T090933,158.4,1028,148813,158.5,2817,336327
20170111T090933,158.4,1028,148813,158.5,2510,336020
20170111T090933,158.4,1028,149335,158.5,1988,335498
20170111T090933,158.4,1028,149335,158.5,1388,333998
20170111T090933,158.4,1028,150842,158.5,1620,334230
20170111T090933,158.3,5777,149814,158.5,1620,334230
20170111T090933,158.3,5177,149214,158.5,1620,334230
20170111T090933,158.3,5177,149214,158.5,920,333530
20170111T090933,158.3,5153,149190,158.5,920,333530
20170111T090933,158.3,5153,149190,158.5,906,333516
20170111T090935,158.3,5153,149190,158.5,1075,333685
20170111T090935,158.3,5153,149190,158.5,1675,334285
20170111T090939,158.3,3322,147359,158.5,1675,334285
20170111T090939,158.3,3015,147052,158.5,1675,334285
20170111T090939,158.3,3015,147052,158.5,2255,334865
20170111T090939,158.3,4183,148220,158.5,2255,334865
20170111T090939,158.3,4183,148220,158.5,1675,334285
20170111T090939,158.3,4183,148220,158.5,1880,334490
20170111T090942,158.3,3153,147190,158.5,1880,334490
20170111T090942,158.3,3410,147447,158.5,1880,334490
20170111T090942,158.3,3310,147347,158.5,1880,334490
20170111T090942,158.3,2823,146860,158.5,1880,334490
20170111T090942,158.3,2546,146583,158.5,1880,334490
20170111T090942,158.3,2025,146062,158.5,1880,334490
20170111T090942,158.3,2025,146062,158.5,2402,335012
20170111T090942,158.3,2025,146062,158.5,2952,335562
20170111T090942,158.3,2025,146062,158.5,3259,335869
20170111T090942,158.3,2025,146062,158.5,3839,336449
20170111T090942,158.3,2025,146062,158.5,3607,336217
20170111T090943,158.3,2025,146062,158.5,3438,336648
20170111T090943,158.3,2110,146147,158.5,3438,336648
20170111T090943,158.3,2110,146147,158.4,169,336817
20170111T090943,158.3,2110,146147,158.4,719,337667
20170111T090943,158.3,2110,146147,158.4,169,337117
20170111T090943,158.3,2110,146147,158.4,1050,337998
20170111T090944,158.3,2110,146147,158.4,1216,337959
20170111T090945,158.3,2110,146147,158.4,335,337078
20170111T090952,158.3,2110,146147,158.4,166,336329
20170111T090952,158.3,2110,146147,158.5,2653,336163
20170111T090952,158.3,2110,146747,158.4,245,336408
20170111T090956,158.3,2110,146747,158.5,2666,336176
20170111T090958,158.3,2110,146747,158.5,3266,336776
20170111T091000,158.3,2511,147148,158.5,3266,336776
20170111T091000,158.3,2511,147148,158.4,50,336826
20170111T091006,158.3,2511,146800,158.4,2210,338986
20170111T091006,158.3,2511,146800,158.4,2472,339248
20170111T091006,158.3,2971,147260,158.4,2472,339248
20170111T091013,158.3,7971,152260,158.4,2472,339248
20170111T091013,158.3,8571,152860,158.4,2472,339248
20170111T091013,158.3,7971,152260,158.4,2472,339248
20170111T091017,158.3,7971,152260,158.4,2572,340539
20170111T091017,158.3,7971,152260,158.4,3122,341089
20170111T091017,158.3,7971,152260,158.4,2572,340539
20170111T091017,158.3,7971,152260,158.4,2522,340489
20170111T091017,158.3,7971,152260,158.4,2372,340339
20170111T091018,158.3,8471,152760,158.4,2372,340339
20170111T091028,158.3,8471,152760,158.4,3195,341162
20170111T091032,158.3,8471,152760,158.4,3795,341762
20170111T091035,158.3,8471,152760,158.4,5955,343922
20170111T091035,158.3,8471,152760,158.4,5132,343099
20170111T091035,158.3,7648,151937,158.4,5132,343099
20170111T091035,158.3,6703,150992,158.4,5132,343099
20170111T091035,158.3,6446,150735,158.4,5132,343099
20170111T091035,158.3,6361,150650,158.4,5132,343099
20170111T091035,158.3,5960,150249,158.4,5132,343099
20170111T091035,158.3,5500,149789,158.4,5132,343099
20170111T091035,158.3,4066,148355,158.4,5132,343099
20170111T091035,158.3,2168,146535,158.4,5132,343099
20170111T091035,158.3,1402,145769,158.4,5132,343099
20170111T091035,158.3,500,144867,158.4,5132,343099
20170111T091035,158.3,272,144639,158.4,5132,343099
20170111T091035,158.2,1798,144060,158.4,5132,343099
20170111T091035,158.2,1798,144060,158.3,600,343699
20170111T091035,158.2,1198,143460,158.3,600,343699
20170111T091035,158.2,1198,142867,158.3,6,343105
20170111T091035,158.2,1198,142867,158.4,6567,343627
20170111T091035,158.2,1198,142867,158.3,600,343627
20170111T091035,158.2,1100,142769,158.3,600,343627
20170111T091035,158.2,1100,142343,158.3,839,344004
20170111T091035,158.2,1000,141426,158.3,839,343451
20170111T091035,158.2,50,140476,158.3,839,343451
20170111T091035,158.2,50,138265,158.3,1548,341827
20170111T091035,158.2,50,138265,158.3,1493,341770
20170111T091035,158.1,957,138215,158.3,1493,342098
20170111T091035,158.1,957,138215,158.3,2093,342698
20170111T091035,158.1,650,137908,158.3,2093,342098
20170111T091035,158.1,650,137908,158.3,2621,342626
20170111T091035,158.1,650,137908,158.3,3321,343326
20170111T091035,158.1,650,138215,158.3,3628,343326
20170111T091035,158.1,650,138215,158.3,3646,343330
20170111T091036,158.1,650,138215,158.3,3640,343324
20170111T091036,158.1,650,138215,158.3,3401,343085
20170111T091036,158.1,650,138779,158.2,239,343788
20170111T091036,158.1,650,138262,158.2,839,343460
20170111T091036,158,8324,137012,158.2,839,344060
20170111T091036,158,7998,140760,158.2,839,343497
20170111T091036,158,7998,140760,158.2,1359,343369
20170111T091036,158,7398,140160,158.2,1359,343369
20170111T091036,158,7091,139853,158.2,1359,343369
20170111T091036,158,7091,140160,158.2,1596,343606
20170111T091036,158,7091,143022,158.2,3596,345606
20170111T091036,158,7091,143022,158.2,4196,346206
20170111T091036,158,7091,143022,158.2,3596,345606
20170111T091036,158,7091,143022,158.2,2839,346640
20170111T091037,158,7091,143022,158.2,3367,347168
20170111T091038,158,7091,143844,158.2,3342,346954
20170111T091039,158.1,1000,144844,158.2,3342,346954
20170111T091039,158.1,1000,144844,158.2,2814,346426
20170111T091043,158.1,992,144840,158.2,2814,346426
20170111T091045,158.1,5060,148908,158.2,2814,346429
20170111T091045,158.1,5060,148908,158.2,2214,345829
20170111T091046,158.1,7560,151715,158.2,2214,345829
20170111T091049,158.1,7560,151715,158.2,2000,345615
20170111T091049,158.1,7560,151715,158.2,23,343638
20170111T091049,158.1,7560,151715,158.3,4544,343615
20170111T091049,158.1,8160,152315,158.3,4544,343615
20170111T091049,158.1,8160,152843,158.3,4016,342187
20170111T091049,158.1,8810,153493,158.3,4016,342187
20170111T091049,158.1,8810,153793,158.3,3709,341880
20170111T091049,158.1,8810,153793,158.3,3109,341280
20170111T091049,158.1,8810,153793,158.3,3344,341515
20170111T091049,158.1,9211,154194,158.3,3344,341253
20170111T091049,158.1,6711,151694,158.3,3344,341253
20170111T091049,158.1,6711,151694,158.3,3944,341853
20170111T091049,158.1,6711,151694,158.3,4345,342554
20170111T091051,158.1,6061,151044,158.3,4345,342554
20170111T091051,158.1,6061,151044,158.3,4652,342861
20170111T091051,158.2,2500,153544,158.3,4652,342861
20170111T091051,158.2,2500,153544,158.3,4345,342554
20170111T091051,158.2,2500,153445,158.3,4327,342536
20170111T091104,158.2,339,152386,158.3,4327,342686
20170111T091104,158.1,6061,152047,158.3,4327,342686
20170111T091104,158.1,6061,152047,158.2,600,343286
20170111T091104,158.1,6061,152047,158.2,1200,343886
20170111T091104,158.1,6061,152047,158.2,600,343286
20170111T091104,158.1,6061,152047,158.2,1200,343886
20170111T091104,158.1,6061,152047,158.2,600,344193
20170111T091104,158.1,6061,152047,158.3,4634,343593
20170111T091104,158.1,6061,152047,158.3,5167,344126
20170111T091104,158.1,5461,151447,158.3,5167,343452
20170111T091104,158.1,5461,151447,158.3,5837,344122
20170111T091104,158.1,5461,151447,158.3,5602,343887
20170111T091104,158.1,5461,151447,158.2,235,344122
20170111T091104,158.1,5461,151447,158.2,835,344722
20170111T091104,158.1,5461,151447,158.2,235,344122
20170111T091104,158.1,5461,151447,158.2,435,344322
20170111T091104,158.1,5461,151447,158.2,1181,342908
20170111T091104,158.1,5461,151447,158.2,981,342708
20170111T091104,158.1,5461,151447,158.2,746,342473
20170111T091104,158.1,5461,151447,158.3,5602,341727
20170111T091104,158.1,5461,151447,158.3,5002,341127
20170111T091104,158.1,5461,151447,158.3,4683,340808
20170111T091104,158.1,5461,150919,158.3,5283,341408
20170111T091104,158.1,5461,150919,158.2,460,341868
20170111T091104,158.1,6061,151519,158.2,460,341868
20170111T091104,158.1,5461,150919,158.2,460,341868
20170111T091105,158.1,5461,150919,158.2,698,341720
20170111T091105,158.1,5461,150919,158.2,1253,342274
20170111T091105,158.1,5461,150919,158.2,793,341814
20170111T091106,158.1,4661,150119,158.2,793,341814
20170111T091106,158.1,4469,149927,158.2,793,341814
20170111T091106,158.1,4061,149519,158.2,793,341814
20170111T091106,158.1,4061,149519,158.2,1393,342414
20170111T091106,158.1,4061,149519,158.2,838,342079
20170111T091106,158.1,1369,146827,158.2,838,342079
20170111T091106,158.1,968,146456,158.2,838,342079
20170111T091106,158,7530,145488,158.2,838,342079
20170111T091106,158,7428,145386,158.2,838,342079
20170111T091106,158,7428,145386,158.2,1438,342679
20170111T091106,158,8028,145986,158.2,1438,342079
20170111T091106,158,8028,145986,158.2,1200,341841
20170111T091106,158,8028,145986,158.1,238,342079
20170111T091106,158,7721,145679,158.1,238,342079
20170111T091107,158,7721,145679,158.2,1215,341514
20170111T091107,158,7721,145679,158.2,1748,342047
20170111T091108,158,7721,145782,158.2,1148,341775
20170111T091108,158,7721,145782,158.2,615,341242
20170111T091108,158,7721,145679,158.2,865,341492
20170111T091108,158,7721,145679,158.2,1313,341940
20170111T091108,158,7721,145679,158.2,1913,342540
20170111T091113,158,7121,145188,158.2,1913,342540
